articleID,headlines,userID,numUpvotes,numDownvotes
5700,"Bold quotes, a sudden resignation and a $100,000 burglary: Inside the Bears' wild week",user_78,54,15
5701,Raiders QB Garoppolo suffered concussion in loss,user_89,21,39
5702,Broncos' Payton on review: 'Tough film to watch',user_83,2,98
5703,Seahawks S Adams to return vs. Giants in Week 4,user_63,53,43
5704,Steelers' plane makes emergency landing in KC,user_90,45,99
5705,"One stunning upset, 70(!) points and the same Zach Wilson: Barnwell explains Week 3's biggest surprises",user_43,68,23
5706,"The Aaron Donald standard: From workouts to leadership, the Rams' GOAT isn't slowing down",user_59,8,19
5707,'This feels like a winning team': How the Bucs are getting it done without Brady,user_49,7,93
5708,"Ranking Week 3 fantasy football winners and losers: Grades, injury impacts from Sunday",user_75,45,85
5709,Notable Bets: Pro bettors capitalize on prime opportunity on Oregon,user_22,56,28
5710,Betting tips for 'Monday Night Football': Bengals-Rams and Buccaneers-Eagles,user_95,31,11
5711,"Debating NFL draft sleepers, risers and big questions: Biggest early-season surprises",user_1,1,52
5712,Historic Dolphins offense? Same old Cowboys? Bears at the top of the draft? Let's overreact to NFL Week 3,user_56,68,37
5713,McDaniels defends late FG with Raiders down 8,user_58,91,62
5714,Kenny Pickett passes for 2 touchdowns as Pittsburgh Steelers top Las Vegas Raiders 23-18,user_82,37,18
5715,0-3 Bears vow to 'take a hard look' at everything,user_65,20,33
5716,Love Story? Taylor Swift cheers on Kelce in win,user_57,25,16
5717,Texans got 'right guy' as QB Stroud makes history ,user_5,95,34
5718,'Embarrassed' Broncos 'at a loss' after meltdown,user_57,6,2
5719,Dallas to regroup after 'humbling' loss to Cards,user_18,52,38
5720,Dobbs comes 'full circle' as Cards upset Cowboys ,user_96,80,25
5721,"Mahomes becomes fastest to 25,000 career yards",user_76,86,93
5722,Jets' Gardner rattled by low blow from Pats QB,user_7,48,17
5723,Love leads Pack back from 'nightmare' in wild 4th,user_78,90,28
5724,Chargers' Allen atones with TD toss in banner day,user_21,34,29
5725,Dolphins drop 70 points on Broncos in record day ,user_36,43,74
5726,Raiders' fourth-down gamble pays off with 32-yard TD pass to Davante Adams,user_47,100,3
5727,Steelers connect on their longest touchdown of the season with 72-yard strike,user_66,59,83
5728,Saints' Carr exits loss early with shoulder injury,user_74,11,74
5729,Kenneth Walker III sparks Seahawks in second half as Seattle pulls away to beat Carolina 37-27,user_93,17,15
5730,Jets' frustrations build as QB Wilson struggles,user_82,25,86
5731,Home crowd noise dooms Vikings' final playcall,user_14,91,64
5732,Colts' Gay makes history with 4 FGs of 50+ yards,user_25,12,86
5733,"Patrick Mahomes throws 3 TD passes, Taylor Swift celebrates as Chiefs rout Bears 41-10",user_6,5,22
5734,"Joshua Dobbs, James Conner lead the Cardinals to a 28-16 win over the mistake-prone Cowboys",user_15,91,28
5735,Injured Williams helped off field in Chargers' win,user_59,90,27
5736,Pricey CB Jackson surprise inactive for Chargers,user_71,1,37
5737,"Herbert, Chargers keep Vikings winless, pulling out a 28-24 victory sealed by late pick in end zone",user_51,72,35
5738,"Dolphins rout Broncos 70-20, scoring the most points by an NFL team in a game since 1966",user_62,93,58
5739,"Matt Gay kicks 4 FGs over 50 yards, including OT winner, as Colts beat Ravens 22-19",user_66,98,57
5740,Patriots beat Jets 15-10 to extend their winning streak to 15 straight over New York,user_24,92,67
5741,"Jared Goff throws and runs for TDs, helping the Lions bounce back with a 20-6 win over Falcons",user_85,94,35
5742,Beck's rare TD return propels Texans to a 37-17 rout of Jaguars and gives Ryans his first win,user_43,79,44
5743,"Myles Garrett, Cleveland's defense devour Titans, Deshaun Watson has 2 TD passes in Browns' 27-3 win",user_85,1,5
5744,Cardinals' Moore races through Cowboys' defense for 45-yard TD,user_58,4,12
5745,Panthers' DJ Chark spins away from Seahawks for 47-yard touchdown,user_9,33,5
5746,Going for 2 down 8 points: Packers pull off come-from-behind win thanks to this strategy,user_61,18,9
5747,Sources: Bears DC left over inappropriate activity,user_90,84,83
5748,Watch the Week 4 Jaguars-Falcons matchup exclusively on ESPN+,user_40,78,26
5749,Jordan Love rallies Packers to 18-17 win after Saints lose Derek Carr to shoulder injury,user_54,17,8
5750,'He was outstanding': Watson steers Browns' win,user_72,96,7
5751,"Josh Allen throws for a TD, runs for another as the Bills rout the Commanders 37-3",user_34,30,98
5752,"Dolphins' Tua Tagovailoa throwing bombs, no-look passes for TDs",user_37,92,30
5753,"Texans fullback -- yes, the fullback -- muffs kick return before taking it to the house",user_13,9,18
5754,Chargers get tricky with Keenan Allen 49-yard TD pass to Mike Williams,user_94,50,81
5755,Week 3 inactives: Who's in and who's out?,user_28,86,57
5756,Stefon Diggs shows support for Trevon Diggs after torn ACL,user_30,2,45
5757,Mac Jones' 58-yard touchdown pass gives Patriots 10-0 lead over Jets,user_17,41,93
5758,"Jimmy Graham, Rashid Shaheed score two big first-half TDs",user_47,80,91
5759,Deshaun Watson touchdown pass to Jerome Ford moves Browns ahead of Titans,user_46,17,79
5760,Lions rookie TE Sam LaPorta nabs first career touchdown on 45-yard catch from QB Jared Goff,user_23,38,99
5761,RB Jones among several key Packers inactive,user_61,24,52
5762,Bengals among top Week 3 NFL uniforms with all-white MNF look,user_35,20,80
5763,Fantasy football flex and superflex rankings for Week 3,user_56,29,46
5764,Watch this: Usher to play halftime at Super Bowl,user_58,4,4
5765,"Week 3 last minute bets: Best values on props, picks, and more",user_80,44,10
5766,"NFL scouts Spain, Brazil for potential game sites",user_5,84,10
5767,Win the Weekend: Fantasy football and betting tips,user_36,80,9
5768,"NFL Week 3 games: Betting odds, lines, picks, spreads, more",user_57,68,29
5769,"NFL Week 3 injury tracker: Joe Burrow, Christian Watson questionable",user_33,55,71
5770,Jets LT Brown placed on IR with hip injury,user_61,29,28
5771,Lions' St. Brown (toe) to wear steel plate in shoe,user_56,53,32
5772,"Source: Chiefs' Pacheco, Toney expected to play ",user_90,79,5
5773,Sources: Chubb believed to have torn only MCL,user_60,33,36
5774,Patriots look to get their first win and face a Jets team trying to rebound from an ugly loss,user_67,72,32
5775,Steelers RB Warren fined $48K for illegal hit,user_59,70,66
5776,Dolphins' Waddle (concussion) out vs. Broncos,user_60,12,81
5777,Hobbled Saints place Williams (hamstring) on IR,user_69,43,71
5778,"Ravens add RBs Gordon, Drake to active roster ",user_96,51,24
5779,Texans place CB Stingley Jr. (hamstring) on IR ,user_26,88,64
5780,Bears safety Jackson (foot) ruled out vs. Chiefs,user_71,64,13
5781,Source: Saints to sign Granderson to $52M deal,user_72,62,57
5782,Mike Clay's NFL Betting Playbook for Week 3,user_31,83,26
5783,Bengals QB Burrow questionable for MNF game,user_12,59,82
5784,Pats down another CB as J. Jones ruled out again,user_91,45,62
5785,Week 1 starting RB Jackson waived by Colts,user_25,81,19
5786,"How to watch the 'Monday Night Football' doubleheader: Eagles-Buccaneers, Rams-Bengals",user_87,39,19
5787,Soldier Field thieves nab $100K in equipment,user_75,13,34
5788,Rodgers gave Love props for Bears 'ownership' ,user_53,18,48
5789,Unlucky 7: Slew of Ravens starters out vs. Colts,user_13,56,76
5790,Colts rule out QB Richardson against Ravens,user_46,76,11
5791,Panthers QB Young out 1-2 weeks; Dalton to start,user_56,32,36
5792,Catching lessons: WR Hopkins working on degree,user_85,76,56
5793,"Meet Falcons LB Kaden Elliss' football family, including his NFL fatherÿ",user_45,23,6
5794,2023 NFL betting: Loza and Dopp's Week 3 props that pop,user_93,22,68
5795,"Unbeaten 49ers extend deals of Shanahan, Lynch",user_64,65,22
5796,"NFL Week 3 injury updates on Bryce Young, Odell Beckham Jr., DeAndre Hopkins",user_82,88,72
5797,"Last-minute sleepers, nuggets, buzz and predictions for NFL Week 3",user_37,80,66
5798,Bengals add 3rd QB Sinnett amid Burrow injury,user_71,1,54
5799,ESPN+ Cheat Sheet: Best fantasy football advice for Week 3,user_41,29,46
5800,Chargers to sit Ekeler (ankle) for second week,user_70,21,74
5801,"Eberflus: 'Natural' to call plays, no Fields issue",user_61,60,51
5802,Joe Burrow's status in doubt as the winless Bengals try to get back on track against the Rams,user_46,41,89
5803,Browns QB Deshaun Watson looking to make up for sluggish start at home against Titans,user_81,91,100
5804,Newly added Akers likely to wait for Vikes debut,user_8,86,20
5805,Saints look to remain unbeaten as they visit Lambeau Field in Packers' home opener,user_99,20,81
5806,"Diggs' injury 'a punch to the gut,' McCarthy says",user_20,96,39
5807,Line of scrimmage could be crucial when the unbeaten Baltimore Ravens host the Indianapolis Colts,user_69,96,30
5808,Cards won't rush Kyler when PUP window opens,user_75,72,61
5809,Commanders lose Thomas (concussion) vs. Bills ,user_48,29,23
5810,Andrew Luck poked fun at a popular internet meme in a rare appearance,user_44,68,80
5811,"Back with Browns, RB Hunt to play against Titans",user_32,26,16
5812,Justin Fields among players on the Week 3 fantasy football hot seat,user_83,84,96
5813,Patriots put returner/CB Jones (shoulder) on IR,user_88,46,62
5814,League backs refs not ejecting 49ers' Williams,user_19,93,42
5815,"NFL betting odds, picks, tips: Ride with the Cowboys?",user_34,94,62
5816,Cowboys lose star cornerback Diggs to torn ACL,user_28,64,63
5817,"What to know for NFL Week 3: Score picks, bold predictions, fantasy tips, key stats for every game",user_54,35,71
5818,Brandon Aubrey's wild journey from MLS draftee at Toronto FC to kicker in the NFL,user_39,59,87
5819,"49ers weren't perfect, but plenty good enough to top shorthanded Giants",user_6,91,44
5820,"The best WR prospect since Megatron? NFL scouts on the strengths, ceiling, comps for Marvin Harrison Jr.",user_51,73,14
5821,Giants' Barkley reveals he has high ankle sprain,user_41,43,29
5822,"Christian McCaffrey and the 49ers win 13th straight in the regular season, beat the Giants 30-12",user_90,60,16
5823,49ers leading WR Aiyuk inactive against Giants,user_100,15,95
5824,Is George Pickens the alien that can save the Steelers' offense?,user_100,70,99
5825,"Ronnie Bell, Christian McCaffrey put 49ers up over Giants",user_6,37,41
5826,ESPN+ Cheat Sheet: Best fantasy football advice for Week 2,user_67,13,13
5827,Lions host Falcons in matchup of teams with long NFL postseason droughts,user_58,64,84
5828,Dolphins seeking second straight 3-0 start when they host the winless Broncos,user_29,23,87
5829,Cards have enjoyed recent success against the Cowboys. Vegas doesn't believe that trend will hold,user_68,87,94
5830,Steelers and Raiders both have room to improve heading into Sunday night matchup,user_2,15,99
5831,"Unbeaten Eagles, Buccaneers trying to ignore negative 'noise' from outside the locker room",user_64,80,82
5832,"Raiders' Meyers on track to play, not irked by hit",user_87,86,13
5833,Chargers-Vikings game puts Staley-O'Connell friendship on hold with both teams at 0-2,user_50,96,2
5834,Seahawks set to host Panthers and honor the past while focused on the present,user_61,19,29
5835,AFC South rivals Texans and Jaguars looking for better offense after ugly performances,user_67,11,35
5836,Burrow still day-to-day as Bengals monitor QB,user_19,64,62
5837,Panthers not expecting Young to play vs. Seattle,user_43,50,78
5838,Eagles' Brown says he has no beef with Hurts,user_75,68,47
5839,Fitzpatrick on Chubb hit: 'I'm not a dirty player',user_54,81,66
5840,"Week 3 Shadow Report: How will DJ Moore, Tyreek Hill fare?",user_84,58,53
5841,Vikes still confident in Mattison after Akers deal,user_1,3,82
5842,GM: Bears don't view Fields as a 'finger pointer',user_75,3,27
5843,Struggling Bears head to Arrowhead Stadium to face the defending Super Bowl champion Chiefs,user_6,98,37
5844,Allen and the Bills are back on track and want to keep rolling at the 2-0 Commanders,user_37,4,50
5845,Watson: Browns offense to click 'sooner or later',user_32,90,87
5846,Panthers QB Young (ankle) sits out walk-through,user_62,8,92
5847,Sources: Stingley injury latest hit to Texans DBs,user_8,37,39
5848,"LT, J.J. Watt, Nick Bosa and ???: Barnwell awards the champ belt for the best pass-rushers of the past 42 seasons",user_70,61,75
5849,Bears' Fields points to coaching for 'robotic' play,user_58,74,52
5850,LB Kirksey informs Bills he's retiring from NFL,user_91,99,99
5851,Ex-Chiefs OL Duvernay-Tardif retires from NFL,user_72,14,17
5852,Herbert: Onus on 0-2 Chargers to 'play together',user_55,48,56
5853,"Christian McCaffrey is the model for the next wave of huge RB deals: How he got here, and what's next",user_82,57,32
5854,Betting tips for 'Thursday Night Football': 49ers-Giants,user_64,55,18
5855,"Experts pitch trade offers for Jonathan Taylor: Five deals, four landing spots and one new team",user_73,62,14
5856,Bears DC Williams resigns to focus on his health,user_21,42,78
5857,"Week 3 Film Room: 3 players to upgrade, 3 question marks and 3 to monitor",user_69,60,51
5858,Raiders WR Adams on Bills' Rapp: 'Out of control',user_75,40,36
5859,Grading the Cam Akers trade: Could the RB replace Alexander Mattison in Minnesota?,user_7,99,74
5860,"Vikings bolster run game, get Akers from Rams",user_32,15,25
5861,Raiders place DE Jones on non-football illness list,user_52,58,1
5862,Seahawks Pro Bowler Woolen likely out Sunday,user_9,31,98
5863,"Graziano & Fowler predict Week 3 upsets, fantasy sleepers: Buzz on what they're hearing",user_29,51,66
5864,"Bakhtiari: Week 2 absence due to injury, not turf",user_57,10,20
5865,Source: Toe injury could sideline Ravens RB Hill,user_46,4,70
5866,Giants are seeking a more complete performance against the 49ers even without Saquon Barkley,user_67,66,66
5867,Giants RB Barkley out for TNF game vs. Niners,user_76,13,91
5868,"Week 2 Film Room: 3 players to upgrade, 3 question marks and 3 to monitor",user_49,90,25
5869,RB Hunt returns to Browns after Chubb injury ,user_99,89,93
5870,"ESPN Eliminator Challenge Week 3: Strategy, advice and picks",user_33,81,38
5871,Retrial date set in Will Smith shooting death case,user_12,48,54
5872,Saints' Maye suspended 3 games following DUI,user_42,79,62
5873,"Mahomes glad 'bump' helps QBs, won't hurt cap",user_53,1,30
5874,Lions hopeful Gardner-Johnson can return in '23,user_4,51,80
5875,Cards DT Watkins to undergo biceps surgery ,user_98,96,67
5876,Eagles put slot CB Maddox on IR with torn pec,user_47,2,10
5877,"NFL Week 3 futures betting odds: Super Bowl, MVP, and more",user_24,62,1
5878,Autopsy links 'medical issue' to Gillette fan death,user_24,72,40
5879,"32 teams, 32 surprises through two weeks: What's for real -- and what's just a mirage?",user_60,19,74
